,Humidity,Temperature,UnixTime
-MANflnif5NKbehCRG2c,95.00,26.20,1592798521
-MANfoJSR0K2xe4XzAix,95.00,26.20,1592798532
-MANfqqutj-PIUhvUc1b,95.00,26.20,1592798542
-MANftiVcMd5Yz-N7gok,95.00,26.20,1592798552
-MANfwFYbtnT2qoNZAwO,95.00,26.20,1592798564
-MANfylNXp2ddidS4bI-,95.00,26.20,1592798574
-MANg0IjUFJhMksxX40G,95.00,26.20,1592798585
-MANg2pMnFdcsHFU1_Ae,95.00,26.20,1592798595
-MANg5LwCLW9rSN5Awbj,95.00,26.20,1592798606
-MANg7sYbN_Hflf2Pjnf,95.00,26.20,1592798616
-MANgAP71z9GxvDLj50_,95.00,26.20,1592798626
-MANgCvhuNNBNHI7Ntop,95.00,26.20,1592798637
-MANgFSMnUU9zxevdxlR,95.00,26.30,1592798647
-MANgI14grqp3FGLkaoO,95.00,26.50,1592798657
-MANgKYoplMLAhiCb_b7,95.00,26.50,1592798668
-MANgN4Kt_2OxevxEg_R,95.00,26.50,1592798678
-MANgPaxgixhnquZQ0dw,95.00,26.40,1592798689
-MANgSKMWKNtDU1xgwjI,95.00,26.40,1592798699
-MANgUqxNl-7o-d8PsVP,95.00,26.20,1592798710
-MANgXNVJNTO23f4q7xD,95.00,26.20,1592798720
-MANgZu6Wlqmt1-7EL5t,95.00,26.20,1592798731
-MANgbQiyxH0obTZmmYy,95.00,26.20,1592798741
-MANgdxI3sqgq0vfQDgf,95.00,26.20,1592798751
-MANggTxH_sscxNKkyN2,95.00,26.20,1592798762
-MANgj-W1hmzDfaUHXDA,95.00,26.20,1592798772
-MANglWFHo9g37Gp1KpX,95.00,26.20,1592798782
-MANgo16Hn3OkGRsnFkw,95.00,26.20,1592798793
-MANgqYhFNgQFOvQITvd,95.00,26.20,1592798803
-MANgt4KMfhzqWEIz_lB,95.00,26.20,1592798813
-MANgvasyqo1n00ZlQgL,95.00,26.20,1592798824
-MANgy7UBdsunukCkVBb,95.00,26.20,1592798834
-MANh-e3D1Y4kEg7taTG,95.00,26.20,1592798844
-MANh2Ajy3pZpqCULuk6,95.00,26.20,1592798855
-MANh4hGb99gyhTeebhV,95.00,26.20,1592798865
-MANh7DsL-9koFwjdCX_,95.00,26.20,1592798876
-MANh9kWNpkijXwzDOEj,95.00,26.20,1592798886
-MANhCHAzsPz-0fkdZ1k,95.00,26.20,1592798896
-MANhEnkT7mPCopUYqDk,95.00,26.20,1592798907
-MANhHKNXeR84JFkmdGI,95.00,26.20,1592798917
-MANhJqxZn7LzZftPvdv,95.00,26.20,1592798927
-MANhMNXquDvIXUVLE7B,95.00,26.20,1592798938
-MANhOu9vn9cyA_tP4rE,95.00,26.20,1592798948
-MANhRQk6aLODzk2lW_E,95.00,26.20,1592798958
-MANhTxMpom9S6_f2LZo,95.00,26.20,1592798969
-MANhWTvkCt-b3I_rKsI,95.00,26.20,1592798979
-MANhYzl-LWdwREJxsH-,95.00,26.20,1592798989
-MANhaX5A9JvVfwW_nVP,95.00,26.20,1592799000
-MANhd2hcCCdTZHcmxUb,95.00,26.20,1592799010
-MANhf_OEsw8Kt9e0ymy,95.00,26.20,1592799020
-MANhi5rwElSlo2SPn5B,95.00,26.20,1592799031
-MANhkcULEbF-VLqJGdf,95.00,26.20,1592799041
-MANhn95YOM-DkKm2BH5,95.00,26.20,1592799051
-MANhpeuCIpmtIrgjtjV,95.00,26.20,1592799062
-MANhsCHuHPUpDgyMLTm,95.00,26.20,1592799072
-MANhui2IkKT6mBBB0IQ,95.00,26.20,1592799082
-MANhxFS2pTeTKCdAHZF,95.00,26.20,1592799093
-MANhzm8Q1QbD_bA7veD,95.00,26.20,1592799103
-MANi1IbSvOgIhICLfPs,95.00,26.20,1592799114
-MANi3pKTSRyJsqc13LZ,95.00,26.20,1592799124
-MANi6L50yoacNtOXv2m,95.00,26.20,1592799134
-MANi8sTSwAzi9XHVPci,95.00,26.20,1592799145
-MANiBP2Hc2tHnJcTCjN,95.00,26.20,1592799155
-MANiDvfcQhcEH2bYOAr,95.00,26.20,1592799165
-MANiGSIfX4Lwrcz4uyH,95.00,26.20,1592799176
-MANiIyxy3sNL0rIjMcl,95.00,26.20,1592799186
-MANiLV_Foj1jphprXPd,95.00,26.20,1592799196
-MANiO13-80BmNpUiqrX,95.00,26.20,1592799207
-MANiQYdcIoIxNejuAUH,95.00,26.20,1592799217
-MANiT5lBcUMXyuCw_r2,95.00,26.20,1592799227
-MANiVcPArzhqaNeo2zv,95.00,26.20,1592799238
-MANiY914d6IAWm54YU3,95.00,26.20,1592799248
-MANi_feuE6xiPBFPbnK,95.00,26.20,1592799258
-MANicCDhT_Zg-RnleFE,95.00,26.20,1592799269
-MANieinxQtiMEuwfV8d,95.00,26.20,1592799279
-MANihF0GVvlHw5h3_Pq,95.00,26.20,1592799290
-MANijm-r7tulh3GkTgc,95.00,26.20,1592799300
-MANimIdxGnCzmFKKzPo,95.00,26.20,1592799310
-MANiopCU4Mr0zSPtix0,95.00,26.20,1592799321
-MANirLnRICjZuGrXqOF,95.00,26.20,1592799331
-MANitsQNo2khAXu5zAF,95.00,26.20,1592799341
-MANiwP0n0M5d8SUNjVv,95.00,26.20,1592799352
-MANiyv_9eLZOXRAdP0B,95.00,26.20,1592799362
-MANj0SIL-WpMhVx_2qo,95.00,26.20,1592799372
-MANj2ynL4IHcxbF_6Uq,95.00,26.20,1592799383
-MANj5VOeVRQ-xWFAmKd,95.00,26.20,1592799393
-MANj80zjTVK_VZrg47L,95.00,26.20,1592799403
-MANjAY_6gEZGAGcYCxZ,95.00,26.20,1592799414
-MANjD48yWw_Kgkh6M-_,95.00,26.20,1592799424
-MANjFan3PZWlG39KF0t,95.00,26.20,1592799434
-MANjI7N7-GH262Udptl,95.00,26.20,1592799445
-MANjKe-Jvz9IsiMla1h,95.00,26.00,1592799455
-MANjNA_w58EVaWIRxII,95.00,25.90,1592799465
-MANjPhDrbxKbZ_uSl_y,95.00,26.00,1592799476
-MANjSDnPVWdyGNg3PrI,95.00,25.90,1592799486
-MANjUkJu5XDVBvva7uJ,95.00,25.90,1592799497
-MANjXGzVsX9BO5PNWc8,95.00,25.90,1592799507
-MANjZmnGSHD0bTuKZpH,95.00,25.90,1592799517
-MANjbK94s8Z8B0BACeW,95.00,25.90,1592799528
-MANjdqjpZvS-6YZqeMx,95.00,25.90,1592799538
-MANjgNErOKVuz5qdbde,95.00,25.90,1592799548
-MANjitzgsQ3rThzi0SD,95.00,25.90,1592799559
-MANjlQXAUaytqu6OLKy,95.00,25.90,1592799569
-MANjnwLQEhAfCSB32Sa,95.00,25.90,1592799579
-MANjqoiLD1vzmJTiTds,95.00,25.90,1592799590
-MANjtLoP6k23_W9WR0K,95.00,25.90,1592799601
-MANjvriujjYmmI64liy,95.00,25.90,1592799612
-MANjyOvjlyGe3QD5C8m,95.00,25.90,1592799622
-MANk-vXIC1LvCbshgtG,95.00,25.90,1592799632
-MANk2S8eVkZlfQDBqlM,95.00,26.00,1592799643
-MANk4ynBtezantIKegI,95.00,25.90,1592799653
-MANk7VN3WrXC8cgcbDR,95.00,26.00,1592799664
-MANkA1-GyooAivGmTc8,95.00,26.00,1592799674
-MANkCYbDiX3z_Qi0K1H,95.00,26.00,1592799684
-MANkF445kdA3gXvE8if,95.00,25.90,1592799695
-MANkHajYLPaJWSmcsH-,95.00,25.90,1592799705
-MANkK7N4ffvryNP-sZB,95.00,25.90,1592799715
-MANkMdxZWh73BJC-Y5b,95.00,25.90,1592799726
-MANkPAXpHR_NHxg_pco,95.00,25.90,1592799736
-MANkRh8lAFccpdGB6jn,95.00,25.90,1592799746
-MANkUDi9uRoQZoeK2ya,95.00,25.90,1592799757
-MANkWkJ6UzTmgk49omg,95.00,25.90,1592799767
-MANkZGxvNOIGVPnMTxh,95.00,25.90,1592799777
-MANkanVRZvEVJzMNMQl,95.00,25.90,1592799788
-MANkdK2vicQUNY6NIX-,95.00,25.90,1592799798
-MANkfpuuUlGJ5RfXSGe,95.00,25.90,1592799808
-MANkiNLNjnhUcQB8Llq,95.00,26.00,1592799819
-MANkktvwKRcwZGGEm4A,95.00,26.00,1592799829
-MANknQXpCtiuc3A0N5y,95.00,25.90,1592799839
-MANkq2gsn6leXQgYvxV,95.00,25.90,1592799850
-MANks_8UHoWtyDMZtOd,95.00,26.00,1592799861
-MANkv5gyRPPR8DrkoRJ,95.00,26.10,1592799871
-MANkxcJMggG74nknPYQ,95.00,26.20,1592799881
-MANl-8xAzMhdgIAhI5Y,95.00,26.20,1592799892
-MANl1fXnnREhsGrSCZ_,95.00,26.20,1592799902
-MANl4C77EmGCI4SHeoR,95.00,26.20,1592799912
-MANl6iiO6nocGtbScEy,95.00,26.20,1592799923
-MANl9FGevH_I4qzgmgB,95.00,26.20,1592799933
-MANlBlp1MfNmozQA0fw,95.00,26.20,1592799943
-MANlEIQrstjWqpw3ypP,95.00,26.20,1592799954
-MANlGsI5xIe66rxE1tK,95.00,26.20,1592799964
-MANlJOtUeK8nbQFclsq,95.00,26.20,1592799975
-MANlLvUUwQZf7cxuU2V,95.00,26.20,1592799985
-MANlOS6kM6TQle60Zvl,95.00,26.20,1592799995
-MANlQyfwIN-uv9-UbTG,95.00,26.20,1592800006
-MANlTVJyCgpSL4fBBqj,95.00,26.20,1592800016
-MANlW1YQwF6jtHiIU1_,95.00,26.40,1592800026
-MANlYYXgIryAX_7ms0h,95.00,26.50,1592800037
-MANla46WbSlzFvStmc2,95.00,26.50,1592800047
-MANlcaiDKfnDdBNNP5y,95.00,26.50,1592800057
-MANlf7EPmypqbC9Bgh7,95.00,26.50,1592800068
-MANlhdtOGxtGRqHjDXn,95.00,26.50,1592800078
-MANlkAU89byCOeBqxcE,95.00,26.50,1592800088
-MANlmh3AB9-WELeDuv1,95.00,26.50,1592800099
-MANlpDhxU9cI_OA-tHU,95.00,26.50,1592800109
-MANlrkGTYkL83LndfxV,95.00,26.50,1592800119
-MANluGqkAir9Z7r-Nz_,95.00,26.40,1592800130
-MANlwn_Y7FTavVb-D4T,95.00,26.50,1592800140
-MANlzK2p_Yv1EZ9YsMH,95.00,26.40,1592800151
-MANm0qfdEmnqvD8jrDh,95.00,26.40,1592800161
-MANm3NHKGAvKOMG7NSE,95.00,26.50,1592800171
-MANm5tt27WstORWy8r0,95.00,26.40,1592800182
-MANm8QN96NiVdpequCa,95.00,26.40,1592800192
-MANmAx--edVAw3fzXv7,95.00,26.50,1592800202
-MANmDTbT3rZtul6PGro,95.00,26.50,1592800213
-MANmG-B8nUFTiGq0dog,95.00,26.50,1592800223
-MANmIWqdqcHGLLChJuN,95.00,26.50,1592800233
-MANmL2TXZVYUbV2okGd,95.00,26.50,1592800244
-MANmNZEc7-5PVp86Ku_,95.00,26.50,1592800254
-MANmQ5gmrtCgMvqOgzF,95.00,26.50,1592800264
-MANmScDDskMjoCGaUkh,95.00,26.50,1592800275
-MANmV8uM1aAiP6Fi_KU,95.00,26.50,1592800285
-MANmXqTk-FWTblJzUwT,95.00,26.50,1592800295
-MANm_NGvrj-HfE_tldB,95.00,26.50,1592800306
-MANmbtpKzohPTLCwqNX,95.00,26.50,1592800317
-MANmeQRyzxfd27eFegQ,95.00,26.50,1592800327
-MANmgx-pwc9HgWykphC,95.00,26.50,1592800337
-MANmjTcdwIYhVB7LOQH,95.00,26.50,1592800348
-MANmm-CKYmV9x6CnPdI,95.00,26.50,1592800358
-MANmoWq1DUBl_T5bguY,95.00,26.50,1592800369
-MANmr2OCDyBRjzHln3t,95.00,26.50,1592800379
-MANmt_2Dy4XtXnZj8Ga,95.00,26.50,1592800389
-MANmw5blDHwWACcfFsA,95.00,26.50,1592800400
-MANmydq_bmm1tUsa2v9,95.00,26.50,1592800410
-MANn0AQ6wq5ZIxZwbuh,95.00,26.50,1592800420
-MANn2h1-63IlOOJEFqd,95.00,26.50,1592800431
-MANn5Dd7CD3Sj8aQPtO,95.00,26.50,1592800441
-MANn7kBd4SQcMW9m61-,95.00,26.50,1592800451
-MANnAGlNz9wM93gEeJC,95.00,26.50,1592800462
-MANnCnOGrJwyqkhbi8I,95.00,26.50,1592800472
-MANnFJySKtfnW8VbXRP,95.00,26.50,1592800482
-MANnHqcwmK6JFzUJz41,95.00,26.50,1592800493
-MANnKNDDQLb3FJa84f4,95.00,26.50,1592800503
-MANnMtlNg4d2a4xF_DT,95.00,26.50,1592800514
-MANnPQLtx6xgshy9P3Q,95.00,26.50,1592800524
-MANnRx1JQF5viLGcCjB,95.00,26.50,1592800534
-MANnUTWeVBdlVDGkXrj,95.00,26.50,1592800545
-MANnX-EMRTqxaJNEg9e,95.00,26.50,1592800555
-MANnZWm8R0Sx3pKEe6U,95.00,26.50,1592800565
-MANnb2PGje9cKAkwy0U,95.00,26.50,1592800576
-MANndZyZ-xGuVtgQRvT,95.00,26.50,1592800586
-MANng5Z-ALuQz-hc6er,95.00,26.50,1592800596
-MANnicDtZE9TJbEVxrJ,95.00,26.50,1592800607
-MANnl8mlv3iOZZdJzAR,95.00,26.50,1592800617
-MANno6kZCiz9bMkJsK6,95.00,26.50,1592800627
-MANnqdj-ETSDoQI-HyV,95.00,26.50,1592800640
-MANnt9UvY1KNHz5Z1MQ,95.00,26.50,1592800650
-MANnvfLyoZsyk2Qhs1p,95.00,26.50,1592800660
-MANnyF4eg2fv0kuk0Nq,95.00,26.50,1592800671
-MANo-nNl3eqvq_bNJLz,95.00,26.50,1592800681
-MANo2LVs1JiCLEiitIx,95.00,26.50,1592800692
-MANo4s680Mk38L_fDXa,95.00,26.50,1592800702
-MANo7QIv0ijqfeyLnMO,95.00,26.40,1592800712
-MANo9yXKca716dOJONV,95.00,26.40,1592800723
-MANoCV8-IQN4LJ-3vOM,95.00,26.30,1592800733
-MANoF2Km-6-3kBsbw0F,95.00,26.20,1592800744
-MANoHZxQvqUmSbNufFJ,95.00,26.20,1592800754
-MANoK5X-nUaWBqgroer,95.00,26.20,1592800764
-MANoMc9RIbUmKKxas_n,95.00,26.20,1592800775
-MANoP8kB2ILvIIh0B6u,95.00,26.20,1592800785
-MANoRfKoMLrkkLdoBPP,95.00,26.20,1592800795
-MANoUBwKv6Jpd4dMFRK,95.00,26.20,1592800806
-MANoWiU81bA-89gFiQT,95.00,26.20,1592800816
-MANoZF9KAppbzVEmxXe,95.00,26.20,1592800826
-MANoaljCm_tB-krjZ3U,95.00,26.30,1592800837
-MANodIOj0f7iAUz4uG_,95.00,26.20,1592800847
-MANofowrrefI13ZdNgE,95.00,26.30,1592800857
-MANoiLVK38-a6PsTTHH,95.00,26.20,1592800868
-MANoks4ADyrtrmy4Qpq,95.00,26.30,1592800878
-MANonOjM53oTAsdspQ9,95.00,26.20,1592800889
-MANopvDQ-1I5TyEro2k,95.00,26.20,1592800899
-MANosRq2pVQ7BegiBUv,95.00,26.20,1592800909
-MANouySxD4zzWPAtfpg,95.00,26.20,1592800920
-MANoxeoUsKuAOZd3FRV,95.00,26.20,1592800930
-MANp-BqdbaHU9lJ2D54,95.00,26.20,1592800941
-MANp1iYbXmJLlUqhFy6,95.00,26.20,1592800951
-MANp4INtc0lWF6WJ4ya,95.00,26.20,1592800962
-MANp6ou76mM8DHNjkO-,95.00,26.20,1592800972
-MANp9LU2fESttlks31H,95.00,26.20,1592800983
-MANpBs472pyvNiVjeBn,95.00,26.20,1592800993
-MANpEOgeT4Nj9G6Vy1h,95.00,26.30,1592801003
-MANpGvJcUZJSXMgEBZM,95.00,26.20,1592801014
-MANpJRuTqVAHqGLYaqw,95.00,26.20,1592801024
-MANpLySqNBWIM_wJkE1,95.00,26.40,1592801034
-MANpOVAHyGRj7XLXCjm,95.00,26.30,1592801045
-MANpR0eJXqVVyTAdwyK,95.00,26.50,1592801055
-MANpTYL-6BOsz2nEYqO,95.00,26.50,1592801065
-MANpW3uc-l972EL65V0,95.00,26.50,1592801076
-MANpYaTTZXfk-ovOfmz,95.00,26.50,1592801086
-MANpa767CJ8OLeR-AmG,95.00,26.50,1592801096
-MANpcde_CkqbymbE4So,95.00,26.50,1592801107
-MANpfBtxG5gTugqLbwP,95.00,26.50,1592801117
-MANphiPG88OCOa6GVbx,95.00,26.50,1592801128
-MANpkF9Rve8hFKgJpXH,95.00,26.40,1592801138
-MANpmlgaren8kUeu909,95.00,26.40,1592801148
-MANppIHTTZdpUWhK9Dh,95.00,26.50,1592801159
-MANpropFAIyPXAmb0NQ,95.00,26.20,1592801169
-MANpuLU5NBykT0QDhFP,95.00,26.20,1592801179
-MANpwrxJh2P2ijnjiuy,95.00,26.20,1592801190
-MANpzOgsWS3rKs5TVXu,95.00,26.20,1592801200
-MANq0vDk_0nBFOLKMie,95.00,26.20,1592801210
-MANq3RqZ6lwk-_fBRxu,95.00,26.20,1592801221
-MANq6-4VJqazhxnPqRl,95.00,26.20,1592801231
-MANq8WZQjKdCMnhnDjn,95.00,26.20,1592801241
-MANqB2Cs2snIzOLJYBn,95.00,26.20,1592801252
-MANqDZrP8Uw0J8Tcdha,95.00,26.20,1592801262
-MANqG5LLJYL6xbLhmrQ,95.00,26.20,1592801273
-MANqIdmxGr_ut8x9iQv,95.00,26.20,1592801283
-MANqLAAgolLC6aHLqkc,95.00,26.20,1592801293
-MANqNfra20N1meF3Y1l,95.00,26.20,1592801304
-MANqQBtO744buDtMu2J,95.00,26.20,1592801314
-MANqSiN0lGlPJhdEe7h,95.00,26.20,1592801324
-MANqVIDvgK93HEBjcOB,95.00,26.20,1592801335
-MANqXoqxohJHw64Jgmp,95.00,26.20,1592801345
-MANq_MzUhAbmYJ6T5KK,95.00,26.20,1592801356
-MANqbtcfuyppsWmDbEA,95.00,26.20,1592801366
-MANqeQDPCPrbGMTHbs0,95.00,26.20,1592801376
-MANqgwq85JjPaBuk0Aq,95.00,26.20,1592801387
-MANqjTNrYD3UrlNzXX2,95.00,26.20,1592801397
-MANqlz63pxTs0oA75eI,95.00,26.20,1592801407
-MANqoV0QEOFrpzoAXU0,95.00,26.20,1592801418
-MANqr0bgokpQZgE7UQM,95.00,26.20,1592801428
-MANqtYDnCTuFsj5Ha-D,95.00,26.20,1592801438
-MANqw3phK6juPJhyPEG,95.00,26.20,1592801449
-MANqyaT8zYB7QtmKcm5,95.00,26.20,1592801459
-MANr074DccfExoLZ3zv,95.00,26.20,1592801469
-MANr2dZo7MUd-SEIgdU,95.00,26.20,1592801480
-MANr5ADU8f0rI6gvIj2,95.00,26.20,1592801490
-MANr7glngpfMexkR4ws,95.00,26.20,1592801500
-MANrAF3-0MKXuiVaUKB,95.00,26.20,1592801511
-MANrClapulmuYWYoy0t,95.00,26.20,1592801521
-MANrFIC32HeroMnddWI,95.00,26.20,1592801532
-MANrHoolxP_5iKAh6vC,95.00,26.20,1592801542
-MANrKLPJO8XAnKfCOCl,95.00,26.20,1592801552
-MANrMrzjlsgov_79Qu1,95.00,26.20,1592801563
-MANrPOdWiHyyqrj4PY_,95.00,26.20,1592801573
-MANrRvDX_m811zbr3Ka,95.00,26.20,1592801583
-MANrURlymO0cTgh9Hfq,95.00,26.20,1592801594
-MANrWyQo4rzvaFsF8Cn,95.00,26.20,1592801604
-MANrZUzv4HW8hewUqh9,95.00,26.20,1592801614
-MANrb0axAGLDrCDAHOz,95.00,26.20,1592801625
-MANrdYB-ABoblyu9695,95.00,26.20,1592801635
-MANrg3nthYKoGQd0VEi,95.00,25.90,1592801645
-MANriaRF7fZaNwnbPdL,95.00,26.00,1592801656
-MANrlSxS4NxCWzLGgpe,95.00,26.00,1592801666
-MANro--xsG7tNDl1xdj,95.00,25.90,1592801678
-MANrqW_wjPt9TVZM8TG,95.00,25.90,1592801688
-MANrt3aHYy3lqNnERVF,95.00,25.90,1592801699
-MANrvaLCUkPrdH3sOQD,95.00,25.90,1592801709
-MANry7-_jHTHS58jvPW,95.00,25.90,1592801719
-MANs-uVzlZVNstcinbH,95.00,25.90,1592801730
-MANs2RqzFo9jtFuzhQ5,95.00,25.90,1592801741
-MANs4yQCpVEcXcdVGNA,95.00,25.90,1592801752
-MANs7V07RIkJdLq0KiW,95.00,25.90,1592801762
-MANsA0XMqIZnwH5XwS_,95.00,26.00,1592801772
-MANsCYCjh8BRMkJFop_,95.00,25.90,1592801783
-MANsF3iJPFh_1APWuvk,95.00,25.90,1592801793
-MANsHaO0pMN_rIeUlpa,95.00,25.90,1592801803
-MANsK6zwp6yoVnX25J-,95.00,25.90,1592801814
-MANsMdeVs22knaybGQx,95.00,25.90,1592801824
-MANsPBnyjS-dVnGbquu,95.00,25.90,1592801834
-MANsRqzPjPZpgheH-KF,95.00,25.90,1592801845
-MANsUN1lf0VL0-WIPwD,95.00,25.90,1592801856
-MANsWt_LcykIuUUrPzQ,95.00,25.90,1592801866
-MANsZQCl6MZFlIg8bJN,95.00,25.90,1592801876
-MANsawwKaXuSyikXzio,95.00,25.90,1592801887
-MANsdTaOtwdEAWP9G_d,95.00,25.90,1592801897
-MANsfzy4g0NnzflEnMs,95.00,25.90,1592801907
-MANsiWZ1zyeAQDC_-dr,95.00,25.90,1592801918
-MANsl3fFYvrbUZsrxAd,95.00,25.90,1592801928
-MANsnaKH2WsXobkVDY1,95.00,25.90,1592801939
-MANsq6uuZWPybTiT9kh,95.00,25.90,1592801949
-MANsscb8HBOh1I9p8Ps,95.00,25.90,1592801959
-MANsv8XwPTEIl265KDa,95.00,25.90,1592801969
-MANsxf99soPfVAJeZpB,95.00,25.90,1592801980
-MANt-Blg22bYJDRwZ89,95.00,25.90,1592801990
-MANt1iIiknV9HWve6--,95.00,25.90,1592802001
-MANt4EzDmx0DBneNvyb,95.00,25.90,1592802011
-MANt6la0NjGxsux3gOu,95.00,25.90,1592802021
-MANt9I8_fC55gCTHC86,95.00,25.90,1592802032
-MANtBofwIBY0T1rhxk0,95.00,25.90,1592802042
-MANtEN4gV1EvxZXWbJQ,95.00,25.90,1592802052
-MANtGvBxd2d7xc55R8M,95.00,25.90,1592802063
-MANtJRmRkbggeWV6Tuj,95.00,25.90,1592802073
-MANtLyKZIgh3zZEwxff,95.00,25.90,1592802083
-MANtOUp51JzaHnu54Oy,95.00,25.90,1592802094
-MANtR0Wd3-rjsW0rzEn,95.00,25.90,1592802104
-MANtTYHfW6IIpoPFUAx,95.00,25.90,1592802115
-MANtW3htA6BtZxeWol1,95.00,25.90,1592802125
-MANtYaE3IcwAnPN3-gi,95.00,25.90,1592802135
-MANta5xocgE5AuN4Fd5,95.00,25.90,1592802146
-MANtcbz3If21y0BDsJ6,95.00,25.90,1592802156
-MANtf8R8mRv-v4Jocp1,95.00,25.90,1592802166
-MANthf5EVQ8ZbWoNdT0,95.00,25.90,1592802177
-MANtkBifO9Qi-NYr2Gw,95.00,25.90,1592802187
-MANtmiGLJPr8ZgbaHOi,95.00,25.90,1592802197
-MANtpErQCz40FP94WkA,95.00,25.90,1592802208
-MANtrlRokc4lyHkw8WA,95.00,25.90,1592802218
-MANtuI59LKZQXHsTyQV,95.00,25.90,1592802228
-MANtwodYqHH71MSG5BF,95.00,25.90,1592802239
-MANtzLAvMCbwuNGpOo9,95.00,25.90,1592802249
-MANu0rtwCJu6OljdsU-,95.00,25.90,1592802259
-MANu3OONbacDUPTv_Qn,95.00,25.90,1592802270
-MANu5v5T9pM3CcSP-EJ,95.00,25.90,1592802280
-MANu8Rc6fyaxZcij7Rf,95.00,25.90,1592802290
-MANuAyFrgZXki17I22J,95.00,25.90,1592802301
-MANuDUpD79TJDY8uxKD,95.00,25.90,1592802311
-MANuG0Suxqvj4vhze3W,95.00,25.90,1592802321
-MANuIY0CxWwhoOHb4u0,95.00,25.90,1592802332
-MANuL3eqj1Pz67knuYn,95.00,25.90,1592802342
-MANuNaEsIDm9iP3RY7h,95.00,25.90,1592802352
-MANuQ6r0550NBAbTvWe,95.00,25.90,1592802363
-MANuSdRJr6nBStv81-k,95.00,25.90,1592802373
-MANuVA2_L-1NhmsAeDo,95.00,25.90,1592802383
-MANuXgd-EPIFJbZpTjA,95.00,25.90,1592802394
-MANu_DF7VxMIPLuvUFn,95.00,25.90,1592802404
-MANubjmevXEemp6wgLe,95.00,25.90,1592802415
-MANueI5kuW5BxidgaI5,95.00,26.00,1592802425
-MANugoaw5tlJ0tI4D0N,95.00,26.00,1592802435
-MANujLBo6apSZs29KBx,95.00,25.90,1592802446
-MANulqv_NOm1m4XDXWq,95.00,26.00,1592802456
-MANuoMp7MNa8l-Gon78,95.00,25.90,1592802466
-MANuqtQNYsJqGutPqGy,95.00,25.90,1592802477
-MANutQ2XZHM_fG48qPy,95.00,26.00,1592802487
-MANuvwxPLpB9BvuKQST,95.00,25.90,1592802497
-MANuyTEZjyIaG3ZwwAd,95.00,25.90,1592802508
-MANv-zmD-Z8gmlNsuXv,95.00,25.90,1592802518
-MANv2WQLipvrxPGhxoQ,95.00,25.90,1592802528
-MANv521ZYpFqv4B8rBx,95.00,25.90,1592802539
-MANv7ZdcDna_yz6sYo7,95.00,25.90,1592802549
-MANvA4NYC5jvhwcT65H,95.00,25.90,1592802559
-MANvCaDiB2TvG5sXsdS,95.00,25.90,1592802570
-MANvF6nBR5FvBq0iMGk,95.00,25.90,1592802580
-MANvHdSmRm_b-YkYcWt,95.00,25.90,1592802590
-MANvKB40nTW2lZnIKzv,95.00,25.90,1592802601
-MANvMjm33Lb7CsIEEd1,95.00,25.90,1592802611
-MANvPGQEr5h93gjSXLl,95.00,25.90,1592802622
-MANvRnLDM4glN7NscLM,95.00,25.90,1592802632
-MANvUJXCnN5uHFtagdG,95.00,25.90,1592802642
-MANvWqEGwxzhT6hhMiT,95.00,25.90,1592802653
-MANvZMlqDLvp_APWPD2,95.00,25.90,1592802663
-MANvatQAnNYeWM6bOgY,95.00,25.90,1592802673
-MANvdPySi_ix3ja3t59,95.00,25.90,1592802684
-MANvfw_XgL__WrglbJI,95.00,25.90,1592802694
-MANvio9qZ30q62Bwf3M,95.00,25.90,1592802704
-MANvlJwPgWDCQm9KLBE,95.00,25.90,1592802716
-MANvnqBT0EzwVZccz2-,95.00,25.90,1592802726
-MANvqMo4RwaLs5S6p0M,95.00,25.90,1592802737
-MANvstMCPDTc_5sASCb,95.00,25.90,1592802747
-MANvvPxWaa0HU8kZnoV,95.00,25.90,1592802757
-MANvxwaPj7aQ_ta2y2t,95.00,25.90,1592802768
-MANw-T7wdevAN2C8cZY,95.00,25.90,1592802778
-MANw1zf4Kc6GuYB8FZr,95.00,25.90,1592802789
-MANw4WQBTu9vUfU-Vuv,95.00,25.90,1592802799
-MANw71yMT3pyd4RVt8m,95.00,25.90,1592802809
-MANw9ZaTfA8hHDqleEk,95.00,25.90,1592802820
-MANwC55BAz-jSGugWrs,95.00,25.90,1592802830
-MANwEbkam2jBlMUmxMa,95.00,25.90,1592802840
-MANwH8J3z-FAQ3kBNmx,95.00,25.90,1592802851
-MANwJezfenMH9EorD-H,95.00,25.90,1592802861
-MANwMB_936-YaUA4phi,95.00,25.90,1592802871
-MANwOi916eQIOrogP6E,95.00,25.90,1592802882
-MANwREkOCA8trDaV3be,95.00,25.90,1592802892
-MANwTlM5OBz0hrZJsTS,95.00,25.90,1592802902
-MANwWHtdXuSWlOI80Pl,95.00,25.90,1592802913
-MANwYoWRVjZT1-e1elb,95.00,25.90,1592802923
-MANwaLAnGjVqBlvsNxC,95.00,25.90,1592802933
-MANwctNP29OzeA2Taz-,95.00,25.90,1592802944
-MANwfPw26Nbl81sn4Zb,95.00,25.90,1592802954
-MANwhwYrYybpZXXLRvV,95.00,25.90,1592802965
-MANwkT9pI76V_E7YBq1,95.00,25.90,1592802975
-MANwn0O_VeSVBU8akaz,95.00,25.90,1592802985
-MANwpXuRO4Kesb0X1XJ,95.00,25.90,1592802996
-MANws3UB6WZiEvheWrc,95.00,25.90,1592803006
